154,senat,3,2,2019-10
155,senatsbeschluss 28 03 2019,3,2,2019-05
113,senatsbeschluss 28 03 2019,3,1,2019-08
106,senatsbeschluss aus dem dezemb 2019,3,1,2020-01
128,senatsbeschluss investitionsprogramm,3,1,2019-11
179,senatsbeschluss or besold,3,2,2019-04
66,senatsverwalt fur wirtschaft technologi und forschung,3,1,2019-10
355,senatsvorlag der senatsverwalt fur stadtentwickl und wohn,3,3,2019-06
175,sgb ii,3,2,2019-06
117,shap,3,2,2020-03
66,shp,3,2,2019-07
98,shp,3,1,2020-03
77,shp,3,1,2020-05
221,siedlung otto,3,2,2019-07
187,simplesearch,3,3,2019-11
556,sinkkast,3,3,2020-03
211,sozial,3,3,2019-11
448,sozial wohnungsbau,3,3,2020-01
91,sozialdat,3,1,2020-01
80,sozialstruktur,3,2,2019-05
190,sozialstrukturatlas,3,2,2019-03
155,sozialstrukturatlas,3,3,2019-07
94,spandau,3,2,2020-02
212,spielplatz,3,2,2019-06
114,spielplatz,3,1,2019-08
229,sportangebot,3,3,2019-05
228,sportplatz,3,3,2020-05
262,stadtbahnbog,3,2,2020-02
220,stadtbibliothek,3,2,2019-11
68,stadtentwickl statist,3,1,2019-06
201,stadtmodell,3,2,2019-12
111,stadtplan,3,2,2019-06
84,stadtplan,3,1,2019-07
109,stadtplan,3,3,2019-11
254,stadtstrukturtyp,3,2,2019-11
537,stadtteil,3,3,2019-06
203,stadtteil,3,3,2020-01
292,stadtteil,3,3,2020-02
85,standort,3,2,2019-05
93,standort,3,1,2020-03
638,startup,3,3,2019-09
79,startup,3,2,2020-03
85,station,3,3,2019-07
86,statist block,3,1,2020-01
118,statist erhebungsbog,3,2,2020-04
263,statist gebiet,3,2,2020-02
80,steglitz,3,2,2020-01
98,stellenausschreib,3,1,2019-06
61,stolperstein,3,1,2019-12
105,stolperstein kafka,3,1,2019-09
90,strass berlin,3,1,2020-01
63,strassenbahn,3,2,2019-07
490,strassenbaum,3,3,2020-03
238,strassenbefahr,3,3,2019-04
81,strassenbefahr,3,1,2019-12
86,strassenbefahr,3,1,2020-05
215,strassenbrunn,3,2,2020-02
90,strassennetz,3,2,2019-04
82,strassenverkehr,3,1,2019-04
104,strategi,3,1,2019-07
98,strom,3,1,2019-05
89,stromatlas,3,1,2019-06
238,stromkast,3,3,2019-08
64,stuttgart platz,3,1,2019-12
150,suchbegriff,3,2,2020-01
75,suizid,3,2,2019-03
208,supermarkt,3,2,2019-09
260,tankstell,3,3,2019-03
72,taxi,3,3,2020-01
72,taxi,3,2,2020-04
163,tempelhof,3,2,2020-03
73,tempelhof schoneberg,3,1,2019-03
195,tempelhof schoneberg,3,2,2020-04
117,temperatur,3,1,2019-11
68,temperatur,3,1,2020-01
200,tempohom,3,2,2019-04
256,tempolimit,3,2,2019-03
281,tier,3,2,2019-11
86,tiergartenstrass 9 berlin,3,1,2019-12
221,toilett,3,3,2020-05
113,topograph,3,1,2019-11
86,tourismus,3,3,2019-04
143,tourismus,3,2,2019-05
398,treptow kopenick,3,3,2019-11
152,trinkbrunn,3,2,2019-07
183,trinkbrunn,3,3,2020-05
74,trinkwass,3,3,2019-11
89,tunnel,3,1,2019-09
101,tvo,3,1,2020-01
343,u bahn,3,3,2019-09
88,u bahn,3,3,2019-11
97,umland,3,1,2019-09
77,umwelt,3,2,2019-10
90,umweltatlas wfs,3,1,2019-07
87,umweltplan,3,1,2020-05
204,umweltzon,3,2,2019-11
116,unfall,3,2,2019-12
257,unfall,3,2,2020-01
139,unisex toilett,3,2,2019-07
196,unterkunft,3,2,2019-05
80,valetta,3,1,2019-10
82,vbb berlin brandenburg fahrplan gesundbrunn templin de,3,1,2019-08
83,vegetation wms wfs,3,1,2020-03
149,veranstaltun,3,3,2019-05
67,verbrech,3,2,2019-12
79,verbrech,3,2,2020-04
73,verkehr berlin,3,2,2020-01
63,verkehrsaufkomm,3,1,2019-02
87,verkehrsmittel,3,2,2019-07
224,verkehrsunfall,3,2,2019-07
72,verkehrszeich,3,1,2019-10
63,verwaltungsreform,3,1,2019-03
195,visit,3,3,2019-12
221,volksf,3,2,2020-03
250,volkshochschul,3,2,2019-03
75,volkswirtschaft gesamtrechn pharmazeut industri,3,1,2019-06
218,volontariat kunst werk berlin,3,2,2019-09
136,vornam,3,2,2020-03
109,vornam neugebor berlin,3,1,2019-07
